Timestamp, Temperature (Celsius), Power Input (Watts), Current Input (Amperes), Voltage (Volts)
1724192151, 21.5948, 2846.26, 5.35717, 247.396
1724195751, 21.5753, 3230.05, 17.2558, 210.21
1724199351, 31.4799, 4786.73, 13.586, 241.812
1724202951, 38.5423, 3536.56, 5.29466, 213.806
1724206551, 38.9282, 2362.61, 7.35097, 234.807
1724210151, 27.3247, 1954.84, 9.89901, 245.321
1724213751, 22.0134, 4064.36, 16.2781, 212.619
1724217351, 23.9627, 1315.54, 16.6715, 212.871
1724220951, 30.4178, 3941.97, 5.08864, 241.191
1724224551, 25.115, 1502.05, 18.1971, 245.519
1724228151, 32.8702, 2678.04, 16.7417, 244.931
1724231751, 24.9709, 1852.25, 7.7838, 228.006
1724235351, 23.3192, 4957.91, 9.92895, 228.166
1724238951, 36.0735, 3360.28, 5.62009, 219.724
1724242551, 28.9488, 3809.79, 6.51924, 235.91
1724246151, 34.8546, 3990.3, 18.8148, 245.924
1724249751, 26.6187, 2787.16, 16.6421, 204.634
1724253351, 37.0079, 3367.82, 15.5449, 244.174
1724256951, 23.3848, 4187.74, 11.0114, 226.851
1724260551, 27.2458, 1367.82, 17.5829, 245.158
1724264151, 23.7287, 4743.6, 6.93249, 240.323
1724267751, 31.6197, 1650.74, 10.6499, 219.721
1724271351, 22.036, 1843.58, 7.42472, 222.14
1724274951, 33.3982, 3831.13, 18.4502, 244.607
1724278551, 29.3447, 1641.33, 6.18215, 218.207
1724282151, 35.7183, 4067.83, 16.4263, 214.019
1724285751, 38.3895, 3551.12, 7.41111, 203.189
1724289351, 26.4307, 2144.78, 18.053, 234.252
1724292951, 31.9841, 3213.16, 5.29728, 239.105
1724296551, 26.1537, 1343.86, 5.4122, 234.348
1724300151, 27.1144, 2467.98, 17.7174, 214.636
1724303751, 20.0397, 3665.54, 15.6864, 248.835
1724307351, 30.1299, 2008.1, 13.965, 243.294
1724310951, 38.9607, 2640.67, 5.85155, 221.765
1724314551, 37.4931, 4803.51, 7.09797, 242.268
1724318151, 21.9265, 2161.62, 14.4834, 219.583
1724321751, 36.5632, 4215.18, 5.94632, 218.595
1724325351, 39.2835, 1435.88, 11.9249, 219.607
1724328951, 31.3924, 4105.78, 13.6469, 201.103
1724332551, 21.9898, 2318.98, 19.4585, 247.915
1724336151, 32.7205, 4317.02, 9.91639, 221.407
1724339751, 22.4882, 2821.81, 18.1991, 238.904
1724343351, 22.9728, 2038.37, 14.7058, 219.193
1724346951, 24.7295, 4687.44, 6.59069, 237.301
1724350551, 31.3137, 3958.77, 17.5988, 224.41
1724354151, 22.8352, 3480.61, 16.9508, 222.258
1724357751, 35.531, 4502.58, 12.5008, 239.405
1724361351, 37.2438, 3376.22, 16.0668, 245.388
1724364951, 37.3729, 4233.36, 14.5532, 240
1724368551, 21.7418, 1938.58, 14.0591, 246.778
1724372151, 32.2538, 3741.62, 8.92151, 242.331
1724375751, 22.0699, 1529.9, 11.2668, 240.619
1724379351, 37.4468, 3057.06, 15.6728, 202.042
1724382951, 39.3136, 4956.81, 18.9597, 209.433
1724386551, 29.2393, 1834.52, 7.19486, 221.648
1724390151, 27.0111, 2000.78, 11.0706, 216.996
1724393751, 20.7491, 3446.05, 10.7042, 211.566
1724397351, 34.2618, 3144.55, 7.69568, 206.207
1724400951, 22.1495, 4197.22, 16.4647, 229.397
1724404551, 39.464, 4717.67, 9.06903, 223.332
1724408151, 37.6798, 3581.7, 12.4707, 214.603
1724411751, 21.2564, 1650.86, 10.1056, 220.469
1724415351, 22.7562, 1140.34, 11.5859, 243.448
1724418951, 27.5526, 4107.88, 14.3588, 233.297
1724422551, 35.9465, 1689.22, 5.18909, 217.318
1724426151, 39.7306, 3240.38, 15.2805, 230.346
1724429751, 29.9533, 1798.59, 19.388, 204.818
1724433351, 23.3854, 2760.14, 6.48833, 231.2
1724436951, 26.2545, 2908.12, 13.9633, 211.305
1724440551, 27.0796, 2671.39, 16.2765, 244.205
1724444151, 20.1499, 3025.32, 12.801, 224.119
1724447751, 30.0247, 1572.16, 19.0916, 203.274
1724451351, 28.6559, 4853.46, 19.9668, 201.156
1724454951, 30.8496, 2451.47, 8.80676, 239.052
1724458551, 36.3859, 4262.8, 15.9625, 204.015
1724462151, 38.7215, 2593.17, 8.81892, 205.018
1724465751, 35.2302, 3253.37, 8.86756, 222.249
1724469351, 29.8489, 1959.15, 9.41587, 202.082
1724472951, 28.1133, 1922.16, 7.43082, 223.335
1724476551, 23.2177, 1659.71, 6.30567, 202.689
1724480151, 22.4187, 2501.17, 5.37878, 224.474
1724483751, 30.1983, 3447.04, 16.691, 225.072
1724487351, 38.8568, 4686.68, 5.0621, 237.845
1724490951, 21.1255, 3626.14, 12.2102, 239.637
1724494551, 31.4205, 2370.86, 18.836, 228.133
1724498151, 20.4131, 2156.15, 15.4423, 244.088
1724501751, 33.1738, 1066.88, 13.6135, 202.653
1724505351, 30.5229, 2465.53, 6.53277, 219.468
1724508951, 26.9876, 3098.73, 15.6795, 206.78
1724512551, 33.9208, 4127.59, 5.9469, 203.545
1724516151, 39.1574, 2372.7, 8.63838, 235.179
1724519751, 27.2532, 2356.26, 8.55682, 232.535
1724523351, 24.3507, 4910.47, 6.14909, 236.852
1724526951, 22.068, 1310.74, 9.92572, 247.389
1724530551, 37.8824, 2637.05, 9.36265, 248.297
1724534151, 36.7586, 4270.8, 5.98106, 239.369
1724537751, 35.6072, 1382.76, 19.9603, 237.456
1724541351, 28.4278, 2584.25, 17.4144, 213.68
1724544951, 23.564, 2353.78, 12.8464, 228.213
1724548551, 28.4194, 3160.02, 18.7903, 247.67
1724552151, 35.9894, 4990.64, 15.9919, 203.528
1724555751, 20.4847, 2744.05, 13.0084, 214.453
1724559351, 37.1868, 1698.7, 19.654, 210.07
1724562951, 27.6388, 2710, 8.02843, 217.571
1724566551, 39.9652, 3471.47, 12.6142, 210.398
1724570151, 36.748, 4821.05, 18.0523, 241.492
1724573751, 30.8686, 4573.88, 17.2958, 213.241
1724577351, 21.7776, 3884.36, 9.76657, 217.907
1724580951, 37.3857, 1489.42, 12.7806, 219.995
1724584551, 22.0709, 2816.13, 13.6512, 204.054
1724588151, 28.9583, 1154.74, 15.1571, 228.048
1724591751, 23.9909, 3463.52, 6.80283, 245.757
1724595351, 24.0824, 2648.54, 8.51707, 232.825
1724598951, 24.72, 4046.82, 5.17434, 214.079
1724602551, 36.3966, 1592.06, 15.2023, 204.587
1724606151, 29.5978, 4622.91, 7.44415, 204.586
1724609751, 25.3287, 3284.27, 6.23315, 232.242
1724613351, 36.2543, 1951.17, 9.54611, 213.984
1724616951, 24.627, 2396.16, 12.3903, 230.967
1724620551, 33.27, 1929.5, 14.4239, 248.627
1724624151, 25.9954, 2260.94, 10.5253, 213.197
1724627751, 23.1302, 1018.84, 12.3606, 241.559
1724631351, 27.0524, 2970.99, 18.8368, 240.169
1724634951, 23.2001, 2170.26, 5.98286, 227.218
1724638551, 29.6527, 1765.47, 9.33511, 240.635
1724642151, 21.1222, 1377.35, 18.5729, 209.906
1724645751, 27.1737, 2450.2, 11.0815, 200.123
1724649351, 37.1592, 2142.09, 16.0614, 227.811
1724652951, 30.8933, 3634.44, 17.3227, 211.955
1724656551, 20.563, 1420.06, 8.03408, 212.756
1724660151, 21.4653, 1454.51, 14.4145, 239.783
1724663751, 21.0264, 1836.2, 16.0558, 223.504
1724667351, 38.9609, 2097.29, 8.26879, 201.086
1724670951, 29.3849, 4028.19, 8.91782, 223.143
1724674551, 35.3249, 4489.6, 16.3796, 218.086
1724678151, 39.036, 4971.14, 5.13599, 221.23
1724681751, 21.674, 4480.19, 14.7899, 212.093
1724685351, 38.8726, 1872.81, 10.1067, 238.235
1724688951, 29.6372, 3653.09, 12.5506, 219.95
1724692551, 35.9096, 2372.44, 19.9185, 247.146
1724696151, 29.6648, 2721.69, 10.3099, 213.042
1724699751, 32.5444, 3012.3, 8.30298, 239.416
1724703351, 39.1224, 3284.37, 16.2317, 205.743
1724706951, 32.9606, 3068.08, 5.25862, 247.327
1724710551, 35.2011, 4607.86, 10.8808, 244.269
1724714151, 31.6153, 3159.42, 9.10786, 210.918
1724717751, 37.8028, 1872.4, 14.5861, 226.719
1724721351, 39.4771, 2280.67, 8.88806, 232.997
1724724951, 36.6903, 2817.3, 10.0003, 207.18
1724728551, 36.8107, 4555.84, 19.7269, 226.859
1724732151, 22.8625, 2275.39, 10.1113, 222.746
1724735751, 33.3926, 3678.39, 15.0947, 208.121
1724739351, 21.8706, 3639.78, 9.36076, 218.444
1724742951, 30.451, 4549.21, 18.094, 225.248
1724746551, 35.1726, 1888.06, 9.36382, 238.678
1724750151, 39.4321, 3593.09, 13.617, 214.706
1724753751, 36.7284, 2088.16, 7.17593, 209.359
1724757351, 32.9181, 1446.47, 16.9658, 210.096
1724760951, 33.8743, 4950.12, 8.02061, 232.965
1724764551, 27.0514, 2665.44, 9.49594, 235.422
1724768151, 36.1507, 2688.21, 11.9109, 234.334
1724771751, 32.9606, 2942.06, 9.16759, 231.982
1724775351, 28.938, 4308.25, 5.41455, 223.831
1724778951, 20.2528, 1695.56, 18.6364, 243.055
1724782551, 24.6225, 4305.9, 12.4501, 202.159
1724786151, 35.4348, 3948.05, 12.3858, 205.633
1724789751, 25.1393, 2667.55, 9.38861, 218.363
1724793351, 27.1266, 4656.51, 10.7144, 216.338
1724796951, 33.2876, 2801.82, 19.1201, 237.722
1724800551, 32.4907, 2494.19, 5.0921, 241.043
1724804151, 25.4112, 4762.78, 6.65073, 208.991
1724807751, 31.0556, 1534.81, 19.7287, 234.651
1724811351, 36.6815, 2781.31, 19.2496, 215.838
1724814951, 30.154, 1430.45, 10.0627, 211.869
1724818551, 25.4387, 4125.84, 11.7055, 227.164
1724822151, 30.473, 1436.01, 5.29633, 228.564
1724825751, 30.4576, 4618.12, 15.2732, 209.895
1724829351, 34.8525, 1523.95, 12.3874, 205.556
1724832951, 27.3512, 4155.02, 14.7158, 247.933
1724836551, 36.3613, 4756.26, 17.9909, 248.167
1724840151, 39.9874, 2606.19, 13.9191, 201.67
1724843751, 25.2315, 1305.53, 19.7554, 247.284
1724847351, 21.3323, 2585.62, 5.74751, 240.993
1724850951, 38.485, 1144.06, 17.1734, 205.081
1724854551, 28.0502, 3178.43, 18.1528, 204.773
1724858151, 31.683, 2222.59, 14.652, 241.379
1724861751, 29.8094, 1299.12, 8.38091, 229.346
1724865351, 21.9462, 1170.09, 7.95071, 214.918
1724868951, 28.9693, 2381.62, 18.6351, 217.621
1724872551, 31.8932, 3470.39, 15.4863, 220.489
1724876151, 30.1262, 1157.37, 9.07866, 209.529
1724879751, 20.013, 3035.27, 12.917, 240.59
1724883351, 34.323, 3859.2, 14.5396, 224.278
1724886951, 22.5408, 2277.51, 18.377, 231.811
1724890551, 30.1516, 1250.2, 18.3117, 249.022
1724894151, 36.5318, 3810.73, 11.1042, 230.27
1724897751, 38.4607, 4140.25, 6.20681, 206.092
1724901351, 25.4677, 3033.13, 16.2966, 211.107
1724904951, 29.7353, 3616.43, 15.2166, 240.124
1724908551, 33.9846, 2058.58, 18.6658, 231.746
1724912151, 28.0781, 2142.08, 11.3931, 220.172
1724915751, 23.0764, 2398.8, 12.2817, 213.75
1724919351, 30.2201, 2180.33, 12.492, 245.404
1724922951, 26.842, 3190.66, 9.43604, 232.096
1724926551, 21.908, 2893.9, 8.03278, 240.177
1724930151, 28.6148, 4038.94, 13.1743, 245.7
1724933751, 29.0181, 1871.22, 12.5855, 213.095
1724937351, 20.5517, 1630.59, 5.60831, 240.553
1724940951, 39.7115, 3084.19, 18.9143, 228.027
1724944551, 35.4684, 1876.91, 7.41372, 247.111
1724948151, 24.7994, 4452.06, 14.5125, 239.169
1724951751, 22.3597, 1522.97, 19.6606, 248.772
1724955351, 32.404, 2295.04, 5.47409, 228.043
1724958951, 21.868, 1802.56, 19.8031, 222.189
1724962551, 36.7007, 2247.35, 5.85714, 246.06
1724966151, 20.0616, 3462.57, 19.7727, 228.598
1724969751, 37.6337, 2201.57, 5.71263, 208.104
1724973351, 33.5803, 4220.85, 8.49213, 214.879
1724976951, 29.8253, 1292.19, 11.2855, 216.548
1724980551, 22.4638, 4333.55, 18.0628, 219.107
1724984151, 26.1613, 2636.08, 9.43658, 235.725
1724987751, 30.5621, 4909.21, 5.87435, 221.216
1724991351, 34.0821, 3280, 14.0814, 244.845
1724994951, 34.0031, 2152.8, 11.9427, 214.176
1724998551, 35.8882, 3097.79, 16.8141, 203.573
1725002151, 27.5991, 2801.81, 16.5914, 203.417
1725005751, 34.0784, 2463.85, 5.46583, 242.518
1725009351, 32.8651, 3371.69, 12.4595, 201.084
1725012951, 20.0991, 2518.67, 18.8424, 242.666
1725016551, 38.6008, 1333.56, 6.27188, 222.577
1725020151, 22.1726, 4470.72, 7.93473, 214.3
1725023751, 26.1983, 1554.47, 19.9906, 239.084
1725027351, 20.3494, 3405.35, 11.1129, 220.335
1725030951, 35.3772, 3356.26, 6.86579, 221.783
1725034551, 27.8799, 2505.27, 10.6809, 243.97
1725038151, 20.024, 3146.54, 8.39619, 208.886
1725041751, 30.3311, 3889.86, 7.77557, 206.52
1725045351, 30.481, 3630.4, 14.7086, 225.109
1725048951, 31.2419, 4628.84, 18.195, 212.103
1725052551, 32.4276, 3458.06, 10.8405, 200.742
1725056151, 27.8732, 1071.04, 14.288, 202.733
1725059751, 21.6583, 3330.62, 18.36, 207.714
1725063351, 20.6091, 3465.77, 10.6462, 219.28
1725066951, 32.8421, 1638.25, 9.69337, 243.99
1725070551, 24.9152, 2398.22, 10.985, 205.233
1725074151, 33.6166, 1115.3, 13.6439, 226.882
1725077751, 29.8013, 3626.24, 7.17776, 219.969
1725081351, 30.9271, 2779.98, 15.9752, 225.554
1725084951, 21.8797, 2686.47, 13.6348, 216.716
1725088551, 22.9643, 4037.74, 6.74004, 247.04
1725092151, 26.8449, 2206.81, 17.5262, 220.041
1725095751, 31.1895, 2888.4, 7.21256, 234.311
1725099351, 24.075, 2277.99, 13.9083, 203.418
1725102951, 23.458, 2872.48, 15.2523, 201.798
1725106551, 34.1098, 2446.63, 8.21587, 216.126
1725110151, 37.1619, 3990.28, 14.1986, 242.553
1725113751, 26.4563, 4331.37, 10.2868, 216.968
1725117351, 35.0575, 2405.61, 19.873, 212.133
1725120951, 27.7959, 3968.71, 11.9933, 241.315
1725124551, 28.9278, 4719.21, 11.1287, 204.726
1725128151, 30.0238, 2176.87, 7.0542, 240.068
1725131751, 25.7525, 3283.29, 17.0329, 242.262
1725135351, 30.4225, 1223.22, 7.34771, 209.802
1725138951, 21.9246, 3893.19, 10.9636, 207.601
1725142551, 21.3191, 2622.6, 14.8028, 213.303
1725146151, 29.8568, 3799.32, 19.8969, 244.605
1725149751, 36.8828, 1019.12, 12.2605, 203.324
1725153351, 32.918, 3794.22, 10.2727, 217.849
1725156951, 23.2026, 1656.47, 11.6429, 237.353
1725160551, 23.4937, 4832.16, 13.4193, 223.18
1725164151, 23.9963, 4618.12, 12.6209, 208.374
1725167751, 29.7603, 4597.9, 15.1782, 207.13
1725171351, 34.7143, 4633.83, 14.5139, 245.139
1725174951, 32.9906, 1106.88, 15.3214, 223.11
1725178551, 26.5038, 4233.16, 13.0366, 243.805
1725182151, 26.4598, 2129.92, 19.6469, 238.758
1725185751, 38.3618, 4237.49, 14.9391, 241.129
1725189351, 32.6491, 2127.12, 5.15537, 232.607
1725192951, 24.011, 3232.33, 12.8036, 243.116
1725196551, 38.8697, 2855.56, 19.7461, 206.889
1725200151, 23.7895, 1841.41, 13.6603, 213.994
1725203751, 22.5012, 4896.4, 10.9584, 233.44
1725207351, 30.0733, 4794.99, 10.2026, 210.91
1725210951, 34.1487, 2157.86, 18.1143, 225.081
1725214551, 31.7048, 1875.13, 11.8973, 217.329
1725218151, 22.2576, 3465.1, 15.6295, 246.718
1725221751, 26.5413, 2946.39, 12.209, 225.532
1725225351, 39.4433, 4112, 12.6881, 245.137
1725228951, 31.3454, 1837.17, 12.4779, 225.47
1725232551, 25.031, 2175.37, 19.6858, 206.182
1725236151, 33.9592, 1736.26, 7.34174, 226.607
1725239751, 34.901, 3918.52, 16.2199, 226.281
1725243351, 21.5905, 4820.21, 12.5438, 236.782
1725246951, 31.9277, 4847.81, 8.27517, 227.331
1725250551, 24.2834, 2432.21, 10.4005, 218.703
1725254151, 25.9135, 4126.14, 9.11561, 233.496
1725257751, 23.418, 2690.89, 13.8361, 208.207
1725261351, 21.7813, 2818.93, 5.87679, 245.546
1725264951, 25.6795, 3369.08, 17.8569, 241.642
1725268551, 21.7339, 3554.14, 10.1842, 225.279
1725272151, 20.4083, 3809.11, 9.77663, 207.995
1725275751, 26.239, 3008.46, 12.8695, 247.418
1725279351, 34.4762, 1491.03, 18.1829, 249.666
1725282951, 22.1249, 2063.25, 6.6527, 219.466
1725286551, 34.9153, 4616.65, 7.89521, 242.287
1725290151, 25.7968, 2679.55, 5.65189, 249.702
1725293751, 20.9818, 3424.84, 5.78091, 208.584
1725297351, 22.384, 2884.89, 14.322, 236.717
1725300951, 25.6387, 4319.31, 13.3002, 217.745
1725304551, 31.6368, 4125.43, 10.8448, 219.358
1725308151, 30.2357, 3273.66, 12.4036, 214.546
1725311751, 27.4166, 1569.02, 7.32773, 214.75
1725315351, 21.3265, 2982.93, 5.18894, 202.403
1725318951, 23.9028, 1489.67, 13.6041, 220.458
1725322551, 26.1079, 2217.71, 12.0164, 246.131
1725326151, 33.9247, 2274.61, 16.7262, 217.148
1725329751, 30.6084, 4447.3, 7.59617, 220.804
1725333351, 31.0274, 2529.32, 15.0163, 242.235
1725336951, 22.9723, 2791.63, 5.8326, 222.636
1725340551, 36.0623, 2085.67, 10.3461, 234.219
1725344151, 38.3342, 4308.44, 13.2581, 221.998
1725347751, 28.2977, 4557.64, 10.0678, 207.893
1725351351, 21.766, 1919.56, 14.7505, 206.886
1725354951, 31.2508, 3376.85, 11.4873, 233.633
1725358551, 37.8423, 1883.58, 5.92471, 211.22
1725362151, 38.2723, 2879.84, 10.535, 242.252
1725365751, 26.4427, 3593.84, 16.985, 234.197
1725369351, 35.5812, 3155.94, 10.4045, 235.785
1725372951, 37.84, 2183.68, 11.9514, 204.596
1725376551, 23.7929, 3778.87, 5.54752, 243.899
1725380151, 38.6453, 3819.99, 13.9603, 247.526
1725383751, 22.6837, 4654.58, 17.1775, 229.01
1725387351, 20.6944, 4343.12, 13.6793, 211.468
1725390951, 25.2213, 3749.13, 8.96876, 223.199
1725394551, 31.147, 3429.73, 15.3027, 240.073
1725398151, 38.4897, 3366.09, 6.15125, 239.009
1725401751, 37.7529, 4547.9, 14.3292, 228.306
1725405351, 34.9447, 3236.85, 6.52356, 216.387
1725408951, 27.1209, 4924.19, 7.55428, 238.459
1725412551, 38.181, 4744.64, 11.3005, 228.988
1725416151, 38.3258, 1931.95, 8.45418, 226.088
1725419751, 29.1692, 4714.31, 16.3014, 204.176
1725423351, 39.3044, 2034.32, 8.40401, 206.152
1725426951, 29.4912, 4513.96, 5.02043, 216.176
1725430551, 21.0634, 2795.72, 17.3338, 223.409
1725434151, 35.6027, 2647.34, 19.5995, 226.035
1725437751, 36.9132, 4238.8, 18.6933, 218.642
1725441351, 37.4204, 3496.23, 16.1026, 249.522
1725444951, 20.0817, 4213.24, 19.0908, 232.528
1725448551, 33.6247, 2886.12, 17.2892, 233.405
1725452151, 39.2609, 3568.13, 8.3218, 238.883
1725455751, 38.2478, 4832.41, 14.445, 211.09
1725459351, 27.437, 2567.42, 6.99024, 236.99
1725462951, 39.7514, 2448.35, 12.1107, 228.057
1725466551, 38.0452, 2443.75, 18.2664, 240.361
1725470151, 20.4157, 3506.44, 19.7564, 233.782
1725473751, 38.8046, 3052.02, 8.3507, 227.725
1725477351, 21.7814, 1979.08, 5.9039, 228.618
1725480951, 27.7, 1809.65, 7.16659, 239.235
1725484551, 30.775, 3587.83, 16.7475, 221.284
1725488151, 38.9133, 4170.18, 7.77466, 236.986
1725491751, 23.6569, 2949.09, 19.0921, 246.778
1725495351, 26.3727, 4522.73, 15.1334, 204.452
1725498951, 33.606, 3485.54, 18.2218, 221.651
1725502551, 29.2276, 2233.05, 14.5756, 240.122
1725506151, 27.8566, 1604.12, 18.8281, 237.197
1725509751, 38.5001, 3445.44, 18.1204, 209.501
1725513351, 23.2736, 1885.73, 14.0984, 226.436
1725516951, 23.9468, 3145.4, 14.0535, 237.622
1725520551, 35.3551, 1615.44, 19.9171, 213.964
1725524151, 27.1575, 1648.52, 19.2277, 229.146
1725527751, 20.1229, 2810.59, 18.8275, 206.961
1725531351, 38.7564, 1802.25, 9.75234, 242.105
1725534951, 38.4766, 4946.33, 18.0164, 223.107
1725538551, 23.6671, 1637.5, 17.0307, 205.564
1725542151, 38.5212, 3272.02, 15.1597, 243.669
1725545751, 35.4337, 3441.1, 5.63867, 230.425
1725549351, 34.6662, 2936.77, 6.62009, 238.368
1725552951, 34.6791, 2959.79, 12.8959, 237.851
1725556551, 33.7525, 1443.77, 10.5708, 204.83
1725560151, 31.1007, 3553.38, 18.0367, 247.698
1725563751, 33.0413, 1652.71, 18.8841, 240.997
1725567351, 20.0373, 2271.69, 17.2274, 238.795
1725570951, 34.8701, 1028.13, 14.6404, 249.958
1725574551, 34.2466, 1003.89, 9.72189, 232.743
1725578151, 30.4553, 1070.92, 7.92962, 230.094
1725581751, 39.8943, 4771.03, 7.46708, 225.093
1725585351, 20.2838, 4004.8, 11.9124, 244.161
1725588951, 37.5742, 4928.17, 16.4399, 213.277
1725592551, 28.3821, 1035.91, 18.8146, 242.118
1725596151, 26.3434, 4704.46, 12.9008, 226.313
1725599751, 34.6306, 4599.6, 10.579, 217.9
1725603351, 34.3978, 4278.39, 10.1895, 248.57
1725606951, 32.2418, 2060.08, 11.9, 247.873
1725610551, 27.5099, 1094.48, 7.77213, 204.721
1725614151, 25.3667, 1133.48, 19.6608, 240.58
1725617751, 38.1204, 2732.63, 12.446, 238.164
1725621351, 38.8819, 4231.24, 11.3684, 228.999
1725624951, 20.8257, 2178.09, 9.39643, 218.182
1725628551, 38.296, 2086.01, 5.71426, 219.944
1725632151, 39.5179, 2544.98, 6.36119, 235.491
1725635751, 39.7136, 1635.29, 10.9821, 222.443
1725639351, 35.4626, 3017.98, 10.6124, 233.025
1725642951, 38.3351, 2648.66, 8.34505, 210.305
1725646551, 34.7918, 1706.45, 6.11104, 201.915
1725650151, 31.1753, 4963.06, 9.39801, 245.705
1725653751, 27.2806, 1957.16, 5.23627, 209.892
1725657351, 28.2276, 4535.04, 15.9326, 201.759
1725660951, 36.8912, 1040.21, 7.69786, 236.729
1725664551, 28.2977, 1144.01, 19.0362, 247.209
1725668151, 30.5488, 1662.17, 9.65436, 211.681
1725671751, 37.7076, 4440.47, 14.3708, 247.652
1725675351, 33.6489, 3159.69, 10.8082, 222.791
1725678951, 32.6813, 4054.88, 12.136, 249.229
1725682551, 34.2021, 4223.65, 10.8991, 220.611
1725686151, 34.5462, 1749.35, 19.4126, 231.9
1725689751, 23.5256, 1166.75, 14.7365, 243.767
1725693351, 28.9028, 3017.65, 9.67918, 209.395
1725696951, 33.2393, 1772.69, 19.372, 243.222
1725700551, 26.3284, 1374.39, 16.9119, 224.712
1725704151, 34.818, 4883.62, 19.1507, 226.27
1725707751, 33.5228, 3260.91, 16.1756, 215.097
1725711351, 20.7775, 2871.65, 6.47106, 210.486
1725714951, 21.239, 2263.11, 19.9381, 238.672
1725718551, 22.2558, 1640.57, 12.1189, 203.415
1725722151, 24.5111, 2240.44, 13.6869, 229.216
1725725751, 28.8648, 4991.57, 9.56755, 237.912
1725729351, 22.7761, 3421.83, 17.6845, 228.117
1725732951, 24.5821, 3770.96, 14.2516, 219.785
1725736551, 38.6182, 4382.38, 18.6273, 212.52
1725740151, 24.3474, 1679.74, 10.6744, 225.91
1725743751, 36.5984, 4585.17, 19.4225, 226.862
1725747351, 25.0905, 1126.4, 15.808, 204.633
1725750951, 32.6679, 2746.4, 7.66442, 233.793
1725754551, 32.855, 4185.67, 18.0031, 239.836
1725758151, 34.3461, 4232.54, 7.1723, 219.919
1725761751, 35.1276, 4514.34, 7.6274, 209.067
1725765351, 21.8604, 1022.87, 19.2243, 218.477
1725768951, 38.366, 3595.87, 14.6431, 249.649
1725772551, 23.6109, 2814.75, 5.39781, 200.94
1725776151, 39.4379, 1802.44, 19.6137, 243.984
1725779751, 33.3207, 4826.73, 6.65686, 208.065
1725783351, 26.1072, 2939.36, 8.40367, 232.254
1725786951, 36.7828, 4974.02, 6.36371, 211.052
1725790551, 27.4642, 1458.71, 17.561, 226.212
1725794151, 21.1159, 3098.6, 18.7791, 206.221
1725797751, 20.2811, 4359.64, 15.9974, 243.549
1725801351, 25.8435, 3049.77, 12.1785, 243.823
1725804951, 20.0883, 3466.39, 14.3835, 240.238
1725808551, 31.7225, 2771.25, 5.467, 226.268
1725812151, 26.3565, 2421.66, 12.7195, 219.957
1725815751, 21.8404, 1963.64, 13.2397, 200.953
1725819351, 29.0937, 1973.83, 7.06149, 247.889
1725822951, 35.2564, 2062.69, 8.91553, 247.556
1725826551, 28.53, 1258.25, 6.27951, 206.068
1725830151, 20.2378, 2574.13, 16.5166, 219.752
1725833751, 30.0949, 4344.71, 13.3177, 216.929
1725837351, 23.1329, 4610.43, 14.2503, 249.464
1725840951, 33.0346, 4718.55, 8.07356, 215.846
1725844551, 25.2288, 3234.82, 11.3735, 237.241
1725848151, 27.8721, 3944.25, 7.79643, 228.09
1725851751, 27.625, 4738.54, 12.1026, 214.035
1725855351, 32.4621, 4772.62, 13.0612, 248.9
1725858951, 25.6927, 3014.29, 14.5626, 231.502
1725862551, 28.1458, 4281.69, 15.6636, 219.125
1725866151, 26.3863, 3824.64, 17.8225, 247.317
1725869751, 32.8428, 4121.58, 8.57053, 222.34
1725873351, 29.0952, 4050.86, 19.7103, 201.708
1725876951, 26.2571, 2428.47, 15.7638, 238.564
1725880551, 33.3491, 1887.98, 15.2094, 244.867
1725884151, 29.8794, 2985.82, 9.85037, 233.599
1725887751, 24.6634, 3198.58, 17.2818, 213.431
1725891351, 35.9853, 2371.94, 19.3503, 209.142
1725894951, 27.0173, 3125.71, 9.74252, 221.655
1725898551, 25.0775, 3834.24, 19.1007, 235.014
1725902151, 22.1621, 4069.33, 5.02285, 238.131
1725905751, 33.8357, 2727.07, 10.7005, 248.555
1725909351, 35.7302, 2604.33, 16.6739, 210.605
1725912951, 26.6623, 1298.04, 7.63556, 223.32
1725916551, 32.9726, 4976.79, 10.2746, 217.131
1725920151, 24.7061, 1301.49, 9.31605, 234.594
1725923751, 20.4174, 2283.58, 5.0921, 229.451
1725927351, 30.6899, 4490.18, 15.1349, 226.761
1725930951, 29.8105, 3252.59, 16.5655, 217.808
1725934551, 36.2464, 4916.08, 16.8346, 205.59
1725938151, 28.7189, 1885.02, 11.8473, 216.511
1725941751, 20.1251, 2355.65, 9.16149, 231.088
1725945351, 34.0452, 4081.4, 19.0715, 244.694
1725948951, 29.3322, 3010.32, 7.07421, 233.318
1725952551, 39.2468, 3143.69, 7.08354, 226.425
1725956151, 34.4676, 2551.89, 6.39798, 242.311
1725959751, 35.9995, 1674.13, 19.218, 227.596
1725963351, 30.7297, 3798.52, 9.35314, 249.952
1725966951, 38.881, 2958.49, 8.43558, 239.873
1725970551, 23.8115, 1469.67, 11.7692, 229.561
1725974151, 23.3797, 4182.69, 13.5487, 225.136
1725977751, 29.2637, 4481.1, 18.4491, 230.042
1725981351, 30.8747, 4343.14, 5.89588, 211.222
1725984951, 29.5879, 3243.46, 9.63727, 222.595
1725988551, 33.8768, 3076.86, 12.6257, 204.842
1725992151, 25.4836, 1260.25, 18.6164, 233.406
