Timestamp,Temperature (Celsius),Appliance Usage (hours),Voltage (Volts),Current (Amps),Power Consumption (Watts)
1725423822,21.7356,7.62702,40.4425,17.1927,857.702
1725427422,35.2755,1.92262,57.5207,15.0753,259.262
1725431022,39.3418,10.5731,46.0903,16.1334,1150.31
1725434622,30.0783,3.71463,47.5521,19.7262,459.463
1725438222,27.0627,2.57463,57.4126,19.3807,319.463
1725441822,21.1477,7.68045,46.9991,10.6893,820.045
1725445422,33.3661,4.72472,59.8944,10.8809,523.472
1725449022,29.2016,3.7135,57.2637,11.1864,461.35
1725452622,27.504,3.16008,43.3815,12.2588,397.008
1725456222,31.4904,7.8173,43.556,17.0066,871.73
1725459822,29.2338,11.6346,41.8586,15.1368,1246.46
1725463422,23.618,3.66525,59.8206,17.0205,434.525
1725467022,35.339,11.4038,52.2629,18.346,1198.38
1725470622,29.6466,9.93602,46.3448,18.6681,1058.6
1725474222,39.043,0.128109,44.825,10.2299,70.8109
1725477822,35.0151,8.57097,48.243,14.888,925.097
1725481422,36.4255,7.40063,49.6243,15.2828,798.063
1725485022,22.7001,0.949497,52.8257,17.5097,168.95
1725488622,34.7894,2.74898,57.2381,18.1544,363.898
1725492222,28.7434,4.60787,48.486,8.11762,553.787
1725495822,28.7507,11.44,47.9385,7.82086,1218
1725499422,33.9524,1.37472,59.4733,14.5289,201.472
1725503022,26.5327,2.31451,46.462,11.4717,313.451
1725506622,22.8191,2.6709,42.3518,15.8679,339.09
1725510222,38.0217,11.3294,50.3128,15.6402,1218.94
1725513822,28.6948,11.9702,53.6216,15.4478,1275.02
1725517422,26.4737,1.95123,41.5174,18.3488,256.123
1725521022,23.1668,0.0313449,46.2337,7.85656,66.1345
1725524622,29.8914,6.53083,47.0675,10.7139,707.083
1725528222,30.7769,2.57854,58.3154,7.4507,341.854
1725531822,36.38,9.01493,44.5955,17.6818,989.493
1725535422,21.624,5.98158,52.5431,7.511,692.158
1725539022,35.727,11.2863,59.5422,13.4435,1178.63
1725542622,30.1611,4.08563,42.0417,17.2022,481.563
1725546222,33.4024,4.46815,50.748,18.7935,499.815
1725549822,33.7768,6.44183,50.7187,8.8742,694.183
1725553422,29.0131,5.33695,55.5028,17.2772,591.695
1725557022,27.9047,5.80955,55.2257,15.7303,648.955
1725560622,37.985,3.64248,45.11,11.6565,439.248
1725564222,28.5481,0.00136907,54.6721,9.11582,98.1369
1725567822,32.0145,3.96972,50.5289,16.0358,456.972
1725571422,31.734,10.0028,45.3499,14.2758,1097.28
1725575022,20.8041,7.42243,57.0379,13.1241,840.243
1725578622,24.6351,9.53894,53.5557,9.99142,1038.89
1725582222,30.6294,10.287,59.7449,11.6621,1124.7
1725585822,32.3816,7.63842,52.5907,12.6972,830.842
1725589422,32.6612,9.82998,40.5347,12.1279,1074
1725593022,39.527,1.13849,52.7311,17.0915,164.849
1725596622,23.5149,4.52439,54.2863,16.6122,503.439
1725600222,22.8373,10.1512,57.832,14.525,1105.12
1725603822,37.742,2.31059,40.3467,13.3165,318.059
1725607422,22.5275,1.21061,41.8,7.22456,172.061
1725611022,36.6729,5.28212,46.8624,19.6076,596.212
1725614622,26.1395,11.1908,44.9379,17.2609,1194.08
1725618222,22.9469,11.6406,53.0888,8.10334,1244.06
1725621822,35.6327,11.0424,56.5868,9.78314,1157.24
1725625422,29.362,8.69319,40.7953,19.9683,933.319
1725629022,22.9947,1.58774,49.1586,10.0144,250.774
1725632622,24.5624,10.9601,42.7888,7.58876,1170.01
1725636222,26.9268,0.88552,51.9352,12.4238,183.552
1725639822,39.3758,8.77022,46.9155,8.24458,963.022
1725643422,33.7724,0.0522416,53.5447,17.0744,69.2242
1725647022,35.3023,3.79945,40.2258,18.3317,466.945
1725650622,27.1827,7.62642,52.2086,18.9228,849.642
1725654222,36.7249,8.08232,42.6759,11.3677,893.232
1725657822,26.3817,7.36771,45.2419,11.499,806.771
1725661422,35.4997,7.79756,45.4231,17.4295,870.756
1725665022,37.7303,5.85539,56.3524,8.53261,665.539
1725668622,34.646,7.46679,57.8765,15.0328,816.679
1725672222,38.6024,6.58354,53.5484,10.3314,711.354
1725675822,34.8815,10.5268,42.6862,15.8898,1130.68
1725679422,25.3703,7.85112,44.4075,7.70025,876.112
1725683022,29.9927,4.06702,41.3575,11.5411,483.702
1725686622,26.4104,4.73137,41.5967,19.5267,535.137
1725690222,21.9839,5.64892,47.5546,19.7473,653.892
1725693822,33.9496,7.52216,42.3402,10.4758,845.216
1725697422,32.395,2.45161,53.0515,11.816,321.161
1725701022,22.5466,8.9005,53.5557,10.1815,985.05
1725704622,27.0238,8.85646,55.0401,16.9019,965.646
1725708222,36.374,2.83181,52.0701,10.4659,377.181
1725711822,21.7265,6.30399,55.7549,9.80654,726.399
1725715422,27.3075,10.03,49.2001,10.1708,1053
1725719022,20.0419,4.57787,48.5299,7.15116,554.787
1725722622,20.9126,9.76396,43.5658,10.671,1040.4
1725726222,22.4622,0.531018,51.0044,11.0091,114.102
1725729822,28.7392,9.66987,47.7523,11.7732,1028.99
1725733422,27.1201,11.6938,58.7329,8.3755,1260.38
1725737022,35.2066,2.66885,55.8904,14.0517,351.885
1725740622,32.1922,2.57301,53.4349,9.31379,354.301
1725744222,36.4629,11.9826,52.8483,13.3863,1255.26
1725747822,31.9006,11.8989,52.0328,17.3529,1241.89
1725751422,24.0445,0.176241,44.0602,17.1657,73.6241
1725755022,22.2023,8.94265,47.9763,10.9035,967.265
1725758622,32.39,3.02276,40.5115,12.9237,375.276
1725762222,32.9091,4.25877,57.6373,14.1687,491.877
1725765822,32.9742,0.342517,58.6071,9.72243,103.252
1725769422,20.4403,1.84598,44.2927,15.418,266.598
1725773022,20.855,5.60789,42.0179,10.9876,621.789
1725776622,32.5366,9.62256,52.8843,14.6916,1038.26
1725780222,34.0856,0.492328,54.7026,15.3978,141.233
1725783822,35.8875,1.61436,52.8092,14.1044,255.436
1725787422,38.0979,5.54491,43.5047,10.41,606.491
1725791022,27.8741,2.33392,56.0949,13.0789,316.392
1725794622,31.67,9.46534,57.7355,7.74944,1043.53
1725798222,37.6496,9.33189,56.7235,19.1744,1020.19
1725801822,38.4542,3.64722,54.2265,18.2571,454.722
1725805422,27.5393,11.8273,46.335,13.7886,1270.73
1725809022,21.1315,2.27838,42.204,9.58357,281.838
1725812622,31.2754,4.42894,44.3654,15.0848,511.894
1725816222,25.9969,4.00597,45.3084,10.8885,493.597
1725819822,24.6985,0.648316,59.4671,8.05771,143.832
1725823422,35.037,11.9016,50.8048,14.6099,1282.16
1725827022,21.7928,4.97766,56.2889,14.959,589.766
1725830622,31.7292,10.9909,50.8896,11.1721,1167.09
1725834222,35.0593,3.44389,59.8669,16.3242,421.389
1725837822,39.8402,7.36561,50.5936,13.7303,830.561
1725841422,20.2272,9.71321,51.4536,8.87262,1027.32
1725845022,35.884,7.16811,53.5173,17.4363,799.811
1725848622,32.192,7.01424,57.1795,12.5516,768.424
1725852222,33.1239,6.2158,53.09,11.8101,697.58
1725855822,24.815,2.53829,46.8966,13.2161,322.829
1725859422,34.0294,4.19912,45.6807,11.2642,483.912
1725863022,24.0304,4.86325,47.4868,7.93829,562.325
1725866622,34.2209,4.17098,55.2019,18.2694,475.098
1725870222,20.0237,7.68673,55.2458,7.85855,852.673
1725873822,26.2337,10.3649,49.3497,17.7199,1110.49
1725877422,30.8792,10.089,48.2687,18.9657,1073.9
1725881022,30.7416,4.17013,47.8463,14.3369,502.013
1725884622,32.5766,8.90439,54.4664,9.32847,948.439
1725888222,20.0125,9.27837,45.392,16.0969,1007.84
1725891822,37.7036,2.91146,46.5236,15.2617,351.146
1725895422,26.3067,10.2866,49.1427,10.3211,1085.66
1725899022,31.1815,7.67161,54.2033,14.7297,865.161
1725902622,25.8296,7.60336,54.7594,12.7888,810.336
1725906222,24.0543,5.10273,49.4314,14.2532,564.273
1725909822,23.6398,10.5998,49.0451,13.7287,1132.98
1725913422,27.1082,11.7811,53.1046,12.6135,1247.11
1725917022,33.9238,3.07161,43.2917,9.37172,362.161
1725920622,37.5092,5.1826,56.928,15.0634,575.26
1725924222,34.8876,6.5547,42.3023,8.58141,718.47
1725927822,30.8664,2.55403,51.4951,16.5261,306.403
1725931422,30.8004,9.97203,52.045,8.49293,1089.2
1725935022,35.4589,5.19306,45.5696,16.6333,576.306
1725938622,29.7682,3.183,56.6076,13.7779,397.3
1725942222,31.9213,10.0784,53.7754,18.4444,1098.84
1725945822,35.4019,4.44808,44.9855,11.6601,518.808
1725949422,39.8662,9.62039,43.0641,7.53163,1036.04
1725953022,25.4712,3.57067,52.8208,8.83254,423.067
1725956622,37.1612,1.29752,44.9239,12.8273,205.752
1725960222,29.2566,2.61422,55.9581,8.52547,338.422
1725963822,23.9752,2.19097,42.837,16.4266,272.097
1725967422,23.5435,2.53757,44.1383,15.8529,352.757
1725971022,23.4954,10.6219,55.4735,14.4956,1116.19
1725974622,27.7062,6.47976,46.7739,15.7569,734.976
1725978222,23.4988,10.3682,58.0126,19.6759,1127.82
1725981822,39.6059,10.5133,51.077,9.07932,1114.33
1725985422,38.1028,4.39777,59.3439,13.059,513.777
1725989022,32.3368,1.4278,58.3142,9.09043,222.78
1725992622,37.2914,11.4758,44.1865,16.0235,1205.58
1725996222,27.3382,8.87574,59.1607,18.8487,952.574
1725999822,24.7888,7.10064,58.894,8.11484,787.064
1726003422,27.5223,2.95276,46.5126,14.6615,376.276
1726007022,28.781,7.05951,50.3616,12.8519,802.951
1726010622,27.1148,10.7193,56.1724,10.312,1150.93
1726014222,36.5642,11.4164,41.5839,15.9286,1203.64
1726017822,37.935,2.04581,45.099,8.19697,273.581
1726021422,39.6592,1.23736,47.4184,12.9725,188.736
1726025022,35.3079,7.39211,55.8513,7.75976,822.211
1726028622,38.0685,3.35277,42.6063,9.82043,403.277
1726032222,29.3398,7.82164,46.9723,18.1833,836.164
1726035822,28.801,3.8552,53.5087,19.4164,473.52
1726039422,31.3803,2.3639,44.9153,18.8923,334.39
1726043022,36.3755,3.33385,57.8729,9.97992,410.385
1726046622,23.823,10.5922,46.0829,16.5765,1122.22
1726050222,38.376,9.32635,45.7259,17.195,1018.64
1726053822,23.9346,8.64012,40.2728,8.88055,921.012
1726057422,23.6193,1.58444,41.7249,11.9184,255.444
1726061022,38.4889,10.7996,51.6984,19.1736,1170.96
1726064622,26.8205,0.793252,57.4535,14.5032,162.325
1726068222,22.7476,3.8064,53.3091,11.5653,446.64
1726071822,28.7717,9.99965,53.7541,8.28266,1094.96
1726075422,28.0412,5.34012,56.9256,18.2242,621.012
1726079022,28.9809,4.2482,50.7401,11.3257,498.82
1726082622,37.646,6.022,48.1118,16.6297,652.2
1726086222,28.477,7.20732,49.0823,14.2528,819.732
1726089822,24.1494,1.95619,53.3677,13.3788,258.619
1726093422,20.6431,11.2246,43.0976,16.9261,1201.46
1726097022,38.7908,9.39743,50.5295,19.0974,1003.74
1726100622,37.796,10.4179,56.5148,13.2348,1138.79
1726104222,39.0252,7.07898,53.787,10.5703,775.898
1726107822,23.3146,3.63796,58.0816,10.1767,454.796
1726111422,27.1546,4.65165,54.9083,12.9967,528.165
1726115022,37.1624,2.53931,58.9001,19.074,326.931
1726118622,27.9759,4.8694,54.6513,7.92163,568.94
1726122222,37.5501,1.75822,59.0411,16.2064,231.822
1726125822,26.9614,6.66909,45.4146,16.5349,716.909
1726129422,25.8938,7.07843,40.1038,15.501,778.843
1726133022,31.5511,2.28971,40.4376,7.27058,322.971
1726136622,33.9615,6.46786,55.4033,11.3284,723.786
1726140222,38.8064,10.385,58.7939,14.621,1097.5
1726143822,37.3755,5.22011,52.9582,8.03629,597.011
1726147422,26.9733,7.27752,41.5711,18.4083,792.752
1726151022,36.6058,4.26329,40.8759,11.724,505.329
1726154622,30.7409,8.48883,45.4488,10.0938,906.883
1726158222,29.8149,3.72719,52.5553,14.0679,461.719
1726161822,39.5029,6.90361,47.8677,16.6249,785.361
1726165422,32.2112,7.68012,52.938,18.8435,865.012
1726169022,35.3185,8.86484,55.7237,17.4859,960.484
1726172622,20.5088,4.69815,49.2734,18.319,521.815
1726176222,24.8755,6.05955,49.3625,15.6557,677.955
1726179822,32.2959,0.0705079,52.9899,7.99661,80.0508
1726183422,22.2912,2.15921,48.2437,8.67107,283.921
1726187022,38.4294,6.0012,45.9072,18.4301,696.12
1726190622,35.2803,0.0683694,46.3948,8.62029,105.837
1726194222,25.2597,2.81898,56.5484,10.1065,352.898
1726197822,22.9196,8.30243,47.2134,8.24616,919.243
1726201422,21.563,5.70289,53.2658,18.8709,625.289
1726205022,35.4224,1.60392,40.8283,17.0502,256.392
1726208622,38.9003,1.08173,52.8544,18.0814,163.173
1726212222,27.1474,0.961127,45.5263,9.97913,150.113
1726215822,39.4056,11.5807,48.6294,19.8976,1225.07
1726219422,32.4656,1.91135,50.2756,13.5986,274.135
1726223022,37.7847,0.0695214,43.2685,14.7904,95.9521
1726226622,22.1882,8.21699,40.5719,16.177,877.699
1726230222,35.7638,7.02221,51.431,15.783,763.221
1726233822,24.7829,1.86644,57.2057,10.5254,238.644
1726237422,31.7046,1.80293,57.8301,10.0997,264.293
1726241022,20.3621,6.58992,59.6203,14.3107,711.992
1726244622,39.2147,4.7803,40.5383,10.0287,534.03
1726248222,21.6351,4.51285,54.8131,14.5508,548.285
1726251822,32.465,3.02134,59.3561,19.9441,385.134
1726255422,26.4811,7.63091,41.6358,10.7464,860.091
1726259022,28.4531,8.78506,47.5143,9.78472,942.506
1726262622,31.1453,0.904502,41.5174,10.1704,162.45
1726266222,24.8427,7.31343,54.4566,17.8953,805.343
1726269822,25.9888,7.71423,52.4326,13.9223,850.423
1726273422,36.103,10.1565,50.2255,7.19083,1076.65
1726277022,23.4043,2.30593,45.9682,10.0323,291.593
1726280622,37.2422,10.911,40.8344,13.2086,1180.1
1726284222,35.8232,9.1007,40.0037,8.81628,962.07
1726287822,20.7688,3.08399,41.1811,13.8636,378.399
1726291422,32.2094,11.5207,54.4377,9.45701,1216.07
1726295022,36.9229,0.405373,50.2548,12.8047,133.537
1726298622,33.6178,6.21226,46.9375,10.049,692.226
1726302222,34.2132,0.475026,54.9736,13.2419,124.503
1726305822,23.7128,4.38677,42.4665,13.7089,520.677
1726309422,37.2072,0.265437,56.5453,8.15729,87.5437
1726313022,29.9109,2.12308,46.7702,14.4659,288.308
1726316622,39.8468,8.42669,49.1897,14.0128,931.669
1726320222,33.0696,10.3972,42.6478,14.0985,1090.72
1726323822,23.7575,7.03503,48.0203,17.5652,796.503
1726327422,32.9762,2.63105,41.1603,18.5392,326.105
1726331022,30.2636,9.92317,43.1825,17.3395,1090.32
1726334622,33.6409,8.37715,50.4117,16.5226,919.715
1726338222,38.44,10.5574,53.6882,12.7603,1140.74
1726341822,39.7343,6.16919,44.7615,12.4405,672.919
1726345422,21.942,4.85183,49.0616,16.1012,574.183
1726349022,33.9697,9.08119,59.6985,11.5264,996.119
1726352622,21.7679,4.93065,42.6222,7.33921,555.065
1726356222,20.1251,11.3036,54.6617,12.1168,1192.36
1726359822,32.0343,3.01552,59.2901,7.87521,367.552
1726363422,21.3429,11.0973,50.3885,15.4855,1189.73
1726367022,28.5337,8.0578,45.8736,18.9732,875.78
1726370622,29.4917,11.9153,51.2699,15.2268,1271.53
1726374222,24.6792,9.7811,45.2547,9.86962,1074.11
1726377822,38.8343,11.5253,59.3646,7,1217.53
1726381422,30.8364,2.39008,40.2985,13.8684,297.008
1726385022,27.3628,10.46,47.5222,7.2682,1141
1726388622,31.0526,8.04974,51.1917,18.5329,902.974
1726392222,31.2094,7.89138,57.0788,18.098,872.138
1726395822,23.6768,4.22211,43.6683,13.453,509.211
1726399422,36.7486,5.65284,53.2853,7.75182,628.284
1726403022,38.8791,9.78576,57.835,19.0534,1029.58
1726406622,39.9982,2.6659,41.5088,9.33442,353.59
1726410222,34.6686,8.64956,40.4541,16.7479,941.956
1726413822,32.0657,8.78241,51.8271,9.75457,933.241
1726417422,31.172,0.232615,40.166,13.4716,114.262
1726421022,35.645,6.47996,51.3675,9.39076,729.996
1726424622,21.8933,4.17872,47.64,9.3983,514.872
1726428222,21.9854,11.37,55.2342,10.7064,1228
1726431822,27.9037,4.11332,53.6473,16.6249,502.332
1726435422,33.2167,11.4691,50.4422,18.2563,1216.91
1726439022,20.6722,5.98109,59.9579,11.8327,657.109
1726442622,39.929,3.97497,55.6499,13.7462,461.497
1726446222,26.4632,4.11995,53.2951,14.6349,490.995
1726449822,30.5063,9.5754,44.9513,11.5943,1028.54
1726453422,25.2324,1.9527,43.9051,8.51436,268.27
1726457022,38.3824,3.60534,59.2096,15.4946,427.534
1726460622,30.895,7.32202,59.9902,17.1693,811.202
1726464222,21.3667,9.95201,45.7765,13.384,1057.2
1726467822,29.6541,10.071,59.9371,9.76211,1092.1
1726471422,21.5284,11.4391,59.5392,15.5871,1221.91
1726475022,27.3966,10.2131,58.3844,16.1845,1115.31
1726478622,36.5823,5.79173,57.4517,15.4295,665.173
1726482222,21.614,11.04,42.179,10.1009,1180
1726485822,31.8666,9.55117,57.7081,11.8089,1036.12
1726489422,34.0538,10.2565,40.7831,8.37748,1116.65
1726493022,34.3896,5.30171,45.7906,9.83352,580.171
1726496622,39.3396,5.64603,55.0774,16.6142,629.603
1726500222,38.1055,8.3982,45.497,16.1802,925.82
1726503822,29.9301,10.6832,41.3862,11.0583,1125.32
1726507422,23.6452,0.455805,46.0189,17.028,128.581
1726511022,31.1233,8.1302,56.3176,15.2693,872.02
1726514622,21.6788,5.0892,58.8635,16.8289,598.92
1726518222,22.685,0.32249,55.244,7.66771,105.249
1726521822,21.0671,4.18347,43.2868,11.451,513.347
1726525422,27.9933,7.02901,45.4195,9.67998,791.901
1726529022,39.3406,9.2315,58.4729,11.9993,974.15
1726532622,31.3586,7.86574,46.324,12.6543,872.574
1726536222,23.8027,8.3025,47.4465,17.4743,909.25
1726539822,30.9355,1.38976,47.3672,13.2804,217.976
1726543422,27.974,10.691,44.1816,15.0435,1133.1
1726547022,34.8967,10.8498,59.0551,9.93231,1170.98
1726550622,36.2533,2.23754,53.9518,17.6636,275.754
1726554222,21.0692,10.5506,50.6528,12.3699,1131.06
1726557822,38.7132,0.101167,40.3369,13.7259,63.1167
1726561422,25.7736,8.79234,57.7111,19.6394,962.234
1726565022,24.5093,6.30741,52.7775,10.9726,709.741
1726568622,33.9891,7.25767,49.1116,15.0114,812.767
1726572222,34.6833,6.82161,58.7738,16.7043,763.161
1726575822,30.7441,5.34948,48.0386,8.40883,587.948
1726579422,23.0616,8.40701,57.213,18.9637,924.701
1726583022,39.4427,5.98578,46.9167,8.23743,684.578
1726586622,34.3661,0.0100818,56.375,14.5111,69.0082
1726590222,22.0413,3.42297,45.472,14.8824,418.297
1726593822,29.1992,2.95809,54.4157,13.6426,387.809
1726597422,24.743,3.29138,56.118,16.5444,407.138
1726601022,21.93,2.62405,54.091,13.8961,313.405
1726604622,32.751,0.25468,44.33,10.6746,98.468
1726608222,39.7982,10.9583,49.6005,7.01349,1192.83
1726611822,28.6497,11.4484,46.0927,19.1347,1225.84
1726615422,32.2905,5.83198,54.2637,11.8613,676.198
1726619022,32.6316,4.8629,52.3667,11.5133,538.29
1726622622,21.8375,2.15186,45.7326,15.9342,293.186
1726626222,34.9928,6.45066,54.2845,9.88153,731.066
1726629822,24.7813,3.94143,43.1593,16.2385,444.143
1726633422,35.3458,5.65878,45.0441,10.7702,650.878
1726637022,39.7915,7.72601,50.6064,12.375,848.601
1726640622,23.1024,2.23517,57.6067,9.48558,319.517
1726644222,26.9646,9.38384,55.562,18.1516,996.384
1726647822,24.2572,0.677971,43.9113,16.1064,124.797
1726651422,33.6431,5.79022,53.1803,14.6718,659.022
1726655022,33.9234,3.05948,53.8859,14.7848,401.948
1726658622,32.2291,8.06373,48.3157,10.2076,899.373
1726662222,28.7813,7.70339,53.4544,8.44334,821.339
1726665822,21.4067,6.63485,41.0437,13.8656,732.485
1726669422,24.9646,5.73346,52.7195,19.6941,661.346
1726673022,34.0959,1.79676,59.6912,7.76055,242.676
1726676622,31.3214,10.9089,40.8008,12.9888,1169.89
1726680222,36.13,8.89575,40.8966,7.72326,954.575
1726683822,25.1435,6.41296,45.121,14.7408,706.296
1726687422,39.1262,2.80558,41.4374,11.0888,339.558
1726691022,24.7079,7.98322,52.6566,10.5223,852.322
1726694622,33.1065,5.31482,53.9048,18.5384,630.482
1726698222,35.1399,6.94462,51.3309,8.66512,788.462
1726701822,31.1014,8.29939,40.4193,8.83453,886.939
1726705422,24.9045,2.36565,53.8304,8.67504,302.565
1726709022,34.314,3.58198,47.8188,16.2925,437.198
1726712622,39.8663,2.12098,56.1626,18.0512,275.098
1726716222,28.5245,3.31645,56.6832,12.5472,392.645
1726719822,34.0391,5.54224,41.7487,14.4095,605.224
1726723422,36.7532,3.10176,57.7227,13.2883,377.176
1726727022,21.7863,11.2032,51.2699,16.4619,1213.32
1726730622,31.0978,5.63178,54.8521,14.6718,617.178
1726734222,37.5828,1.50328,41.3153,19.4247,202.328
1726737822,23.4858,8.71237,57.29,17.835,942.237
1726741422,39.5479,8.09476,53.6973,10.0458,898.476
1726745022,39.7619,7.46464,55.7195,15.8299,828.464
1726748622,38.3362,11.6725,54.4981,12.7039,1259.25
1726752222,27.806,6.73966,52.4271,9.08209,749.966
1726755822,35.622,9.2984,40.0958,10.0807,983.84
1726759422,30.6239,7.787,44.9055,13.7347,844.7
1726763022,32.4588,8.32275,49.017,14.9249,913.275
1726766622,33.0019,8.32398,59.1693,10.604,909.398
1726770222,21.3078,4.62107,45.9798,17.4259,513.107
1726773822,39.1491,7.89607,45.4634,8.58696,879.607
1726777422,24.1506,2.92898,40.5121,18.9471,359.898
1726781022,30.1896,10.1124,57.7093,8.8139,1069.24
1726784622,20.2399,8.93398,49.3942,10.3536,954.398
1726788222,28.7452,10.495,51.3022,8.28822,1124.5
1726791822,32.5734,1.40054,52.5608,13.1015,228.054
1726795422,26.7359,5.53661,44.4404,14.8178,611.661
1726799022,36.1376,1.02043,48.3755,11.7244,169.043
1726802622,21.2855,10.9115,48.3108,10.3255,1189.15
1726806222,34.8706,5.77009,48.9169,10.4945,640.009
1726809822,38.3349,11.5683,53.8749,15.7862,1206.83
1726813422,37.8081,3.25501,51.5726,18.9768,403.501
1726817022,39.4747,2.23411,40.047,8.66036,319.411
1726820622,39.4315,2.24001,42.3603,14.0513,319.001
1726824222,21.7447,9.16273,52.3246,10.4508,1012.27
1726827822,34.5795,1.4426,51.409,15.9001,211.26
1726831422,37.6841,3.30494,44.8738,15.4783,424.494
1726835022,23.2234,3.55269,54.5201,9.51137,423.269
1726838622,30.3039,8.35638,55.2098,17.8132,918.638
1726842222,25.6971,3.82529,59.1583,18.6614,435.529
1726845822,20.8958,1.81185,41.4161,16.1282,248.185
1726849422,29.2413,8.4947,51.0404,7.10038,911.47
1726853022,30.2863,10.197,49.8843,19.6548,1099.7
1726856622,35.2221,6.68191,51.3089,11.0491,734.191
1726860222,26.1225,8.16234,49.2141,16.1072,908.234
1726863822,39.3294,3.99011,46.4888,16.0933,497.011
1726867422,35.7683,1.49225,55.8342,11.9541,216.225
1726871022,29.639,4.23014,46.5944,7.41142,518.014
1726874622,39.1825,0.689536,41.4411,7.42967,125.954
1726878222,29.9972,5.94207,43.354,11.9882,663.207
1726881822,38.7181,9.57753,44.1377,8.79644,1045.75
1726885422,24.639,0.245719,43.0586,7.24757,86.5719
1726889022,25.3027,10.1651,56.577,13.2253,1114.51
1726892622,28.3874,9.32974,59.5221,14.5127,995.974
1726896222,36.3111,6.30201,48.0636,17.8679,688.201
1726899822,33.3336,11.7054,54.5396,14.9285,1234.54
1726903422,32.4338,1.06733,45.8901,11.9037,202.733
1726907022,33.6239,11.807,48.6093,11.1757,1273.7
1726910622,34.4376,10.1723,46.6652,13.1332,1079.23
1726914222,23.655,5.86797,55.9398,18.5146,671.797
1726917822,21.8164,1.20485,43.6256,16.7467,200.485
1726921422,24.6646,4.4642,47.5173,13.5907,541.42
1726925022,34.9101,10.567,53.2707,14.792,1143.7
1726928622,27.9559,11.2606,56.6607,10.1343,1200.06
1726932222,35.0951,5.56429,56.7559,8.24656,624.429
1726935822,22.3744,9.21267,55.5895,7.2797,975.267
1726939422,27.7605,3.15093,50.7199,16.0985,381.093
1726943022,31.6355,1.93252,51.5787,19.9016,269.252
1726946622,33.3683,5.95829,41.1786,8.06049,676.829
1726950222,21.7507,10.3833,59.7473,17.1915,1115.33
1726953822,34.5292,6.10524,45.2419,10.1489,669.524
1726957422,38.401,11.5577,48.9322,11.8271,1233.77
1726961022,24.2114,9.47548,41.2378,17.9028,1035.55
1726964622,32.6846,8.67439,49.9741,10.631,948.439
1726968222,20.0334,5.98856,40.8356,12.2239,697.856
1726971822,35.0011,8.34939,44.4978,16.7094,927.939
1726975422,36.7332,0.746482,59.4391,8.23148,163.648
1726979022,37.7915,2.64862,59.53,15.8449,357.862
1726982622,26.1411,4.57822,46.0366,18.7792,521.822
1726986222,37.7578,2.56874,41.4325,12.4572,322.874
1726989822,25.0095,5.86325,53.2292,18.0738,648.325
1726993422,32.1213,4.76055,54.2619,8.95672,562.055
1726997022,36.147,9.98403,54.9388,19.6826,1079.4
1727000622,22.6545,1.22915,45.1564,17.8267,176.915
1727004222,23.6768,10.8451,45.7326,17.8219,1149.51
1727007822,33.4248,4.194,45.3993,12.4921,486.4
1727011422,39.6319,4.75239,54.3492,17.7909,541.239
1727015022,35.398,10.652,52.6426,14.0302,1153.2
1727018622,23.9551,10.3287,47.297,12.3576,1116.87
1727022222,35.0913,8.85146,50.1926,10.1926,946.146
1727025822,33.8576,1.42674,58.9544,16.4539,212.674
1727029422,28.8679,8.58768,45.5037,17.1946,940.768
1727033022,31.3699,8.71559,54.7411,10.341,937.559
1727036622,30.1166,4.96316,54.7813,17.3569,546.316
1727040222,24.1854,6.29716,46.3643,7.04642,705.716
1727043822,23.694,11.093,46.2386,7.13251,1188.3
1727047422,27.3266,0.848371,45.1698,12.0085,176.837
1727051022,26.1703,3.22215,43.6671,15.4117,394.215
1727054622,22.6389,4.94165,53.9189,8.1196,581.165
1727058222,28.1472,7.3566,47.0193,9.39711,826.66
1727061822,26.3758,5.7248,51.2369,18.323,660.48
1727065422,30.03,11.7213,50.1602,11.9406,1270.13
1727069022,22.6052,4.57978,49.122,19.2644,553.978
1727072622,38.5004,0.265739,50.3922,10.087,84.5739
1727076222,36.1135,9.87745,54.7227,18.8245,1067.75
1727079822,21.7318,4.60375,52.1738,12.8864,532.375
1727083422,27.3525,10.2316,55.5882,19.2807,1094.16
1727087022,30.5921,11.3602,51.2662,13.376,1221.02
1727090622,34.1526,11.054,45.3151,13.0201,1195.4
1727094222,37.0291,6.28247,47.7541,12.1453,707.247
1727097822,34.7315,2.0304,46.3704,14.7503,286.04
1727101422,30.3779,0.203477,59.5679,12.2271,98.3477
1727105022,36.0203,11.2946,41.457,9.65856,1179.46
1727108622,22.1542,1.32766,54.7044,19.2724,186.766
1727112222,33.3786,0.216728,46.5456,8.59966,71.6728
1727115822,31.7429,4.23149,52.9331,13.2697,475.149
1727119422,22.9981,9.15393,40.1331,19.733,1006.39
1727123022,29.9101,2.02421,48.6868,9.51732,265.421
1727126622,23.1038,8.67062,56.9311,11.7537,936.062
1727130222,21.3353,2.21098,58.8159,16.3004,279.098
1727133822,23.9421,4.44842,52.4906,13.5565,505.842
1727137422,25.6706,1.41146,44.1798,11.9128,217.146
1727141022,29.3365,5.81878,40.8124,19.47,675.878
1727144622,22.0342,11.91,55.3832,11.38,1271
1727148222,38.455,4.62857,52.1403,13.7549,529.857
1727151822,20.3828,11.4056,52.6572,11.6212,1201.56
1727155422,30.2888,0.779048,45.5538,10.4473,152.905
